region		FR	FR	FR	FR	FR	FR	FR	FR	FR	FR	FR	FR	FR	FR	FR	FR	FR	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	BRICS	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	Other_OECD	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW	RoW
sector		Agriculture	Crude coal	Crude oil	Natural gas	Extractive industry	Biomass_industry	Clothing	Heavy_industry	Construction	Automobile	Oth transport equipment	Machinery	Electronics	Fossil fuels	Electricity and heat	Transport services	Composite	Agriculture	Crude coal	Crude oil	Natural gas	Extractive industry	Biomass_industry	Clothing	Heavy_industry	Construction	Automobile	Oth transport equipment	Machinery	Electronics	Fossil fuels	Electricity and heat	Transport services	Composite	Agriculture	Crude coal	Crude oil	Natural gas	Extractive industry	Biomass_industry	Clothing	Heavy_industry	Construction	Automobile	Oth transport equipment	Machinery	Electronics	Fossil fuels	Electricity and heat	Transport services	Composite	Agriculture	Crude coal	Crude oil	Natural gas	Extractive industry	Biomass_industry	Clothing	Heavy_industry	Construction	Automobile	Oth transport equipment	Machinery	Electronics	Fossil fuels	Electricity and heat	Transport services	Composite	Agriculture	Crude coal	Crude oil	Natural gas	Extractive industry	Biomass_industry	Clothing	Heavy_industry	Construction	Automobile	Oth transport equipment	Machinery	Electronics	Fossil fuels	Electricity and heat	Transport services	Composite
region	stressor																																																																																					
FR	CO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09950825304	0.00715123910511	0.000740580924894	0.100168615159	0.00974080256013	3.58908744187	0.577377345289	2.11771917717	1.69179245319	1.4082087585	0.546995417742	1.85351527814	0.416696865245	0.738048804525	0.225616721002	3.24534710671	6.81807767513	0.303266732963	0.000276107352103	0.00100706846024	0.0097865380109	0.00482701798519	0.635467421848	0.189137117288	0.373963031967	1.92898588444	0.550849834413	0.45769506221	0.88705517996	0.157083219117	0.0619264763054	0.021444544044	0.712993615359	2.87615195216	0.314957059196	0.000858955150081	0.0100476078822	0.0472499608287	0.00850405092792	2.36627658063	0.463015449	1.31447342569	1.30566041146	1.36693075296	0.496376982588	1.70207867933	0.402510454191	0.546934555061	0.0648336848061	4.18720734663	8.69424712239	0.308269772114	0.00257289035548	0.00427267138734	0.0318108745518	0.00603226284553	1.58237180404	0.310328566606	2.01680804113	0.934007009316	0.617661788368	0.405421484182	1.44768330517	0.562399105956	0.430122257096	0.051865725397	0.52536242776	3.02734240838
FR	CH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0954142234	0.00128812548646	9.09797360836e-05	0.0114414796547	0.00118031970931	3.73597420626	0.126174378233	0.185552082818	0.322456850178	0.178081343816	0.0768153972094	0.189405317196	0.046262011918	0.0768105503686	0.0317323548303	0.0865649226228	1.86819888561	0.238699487548	6.30168680162e-05	0.000149119064025	0.00227249336526	0.001017372256	0.681881719163	0.0643051629311	0.0567754301456	0.336245550636	0.0908299740582	0.0731746262378	0.147887460577	0.0265668924498	0.0119157984433	0.00479390399199	0.0270586036881	0.883307651901	0.779499242977	0.000152608517828	0.00209901950413	0.00836761934515	0.00276843254443	2.06079444313	0.112032460196	0.159475364236	0.258248540082	0.184099670493	0.0711309126982	0.204280000986	0.0596936358201	0.0995198165897	0.0117074738971	0.0934857408849	1.92332485055	0.592265630939	0.000895179478802	0.000919865244133	0.016200983315	0.00182409587855	1.63171064679	0.102089970232	0.228533362314	0.294508354585	0.0972688227162	0.0595837553371	0.195692597315	0.0879650997266	0.0593088126597	0.023886852791	0.0457569054634	1.29257403892
FR	N2O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89726714086	0.000614686094965	3.36171833613e-05	0.00473217213973	0.000539484339242	2.25703745477	0.0544951399569	0.0786046132821	0.155202138434	0.0515894308148	0.0180261002846	0.0630892204705	0.0164643056643	0.0134075284859	0.0135379197219	0.0620756904048	0.859298058794	0.143174838841	3.0354310268e-05	6.5528590547e-05	0.00106939162848	0.000422122948728	0.408293222732	0.0335460229813	0.0275168790032	0.165110759904	0.0364759079813	0.0222727427439	0.0654874963103	0.0120140728066	0.00507237592024	0.00219066103603	0.0171273832279	0.392698630209	0.476002705518	6.39216444382e-05	0.000642145467381	0.003335538797	0.00148575336352	1.23260220727	0.0510286960392	0.0737419560334	0.11656456557	0.0654762868465	0.0191302540943	0.0752994817533	0.024807905142	0.0281133294744	0.00471188040176	0.0743735480214	0.659376185474	0.358251446033	0.000481795998255	0.000358723599772	0.00803344789264	0.000883810622225	0.980405240576	0.049641548299	0.107228861252	0.150179578789	0.037329664055	0.0147776714831	0.0763865424476	0.0378423527955	0.0127207603049	0.0124544706078	0.0239251559268	0.623732485103
FR	SF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00581980574809	1.28783668508e-05	6.99168390027e-07	0.000105456350508	0.000255815255989	0.0122813912015	0.000905308134441	0.00433354512956	0.00363656391754	0.00216479528505	0.000761550614274	0.00304682032436	0.000569985492903	0.00127813548247	0.000291632195481	0.000786439161417	0.0127090801328	0.000587071278005	4.24292761867e-07	1.18385608165e-06	1.24373737556e-05	1.81563923861e-05	0.00184864472174	0.000341861725619	0.0007261071414	0.00274156421255	0.000923492579447	0.000663898354246	0.00144722756729	0.000232130677339	9.52455873983e-05	3.25217512631e-05	0.000204185242391	0.00535719285527	0.00150465296765	1.46561013329e-06	1.59274512194e-05	7.6535940212e-05	3.55415590462e-05	0.00758275271875	0.000773519340822	0.00269217477586	0.00265672984024	0.00227855238403	0.000727889101479	0.00284013480917	0.000618491529849	0.000963790451924	0.00010281947529	0.000806925407242	0.0148607541301	0.00126602624212	4.40728238944e-06	7.50449345564e-06	6.33783387752e-05	1.74839416284e-05	0.00549945665281	0.000551571252306	0.0039976985157	0.00223920304179	0.00105129497235	0.000568463269253	0.00245840424261	0.000825562990543	0.000780625410293	0.000110240796692	0.000305607945783	0.00690412419817
FR	HFC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30981628582	0.000721730562333	3.68136160441e-05	0.00576683161248	0.0133886437626	0.648149559705	0.0478445591467	0.272346452789	0.207376446724	0.119411253762	0.0377417341249	0.168646637737	0.0300106267402	0.0672807125757	0.0160703062648	0.0390795687784	0.65685578031	0.0308607205955	2.25746471566e-05	6.17423895306e-05	0.000639929537714	0.000937553257474	0.0971034199167	0.0183813495413	0.0446079510252	0.150032133245	0.0511580153821	0.0333096917397	0.0793061840989	0.0124419077292	0.00503737364781	0.00167268849032	0.0100257248561	0.26569980737	0.0799344536615	7.88173310123e-05	0.000842181417788	0.00406507993438	0.00188170596177	0.399512226137	0.0413632212865	0.168430073108	0.146200554859	0.12881650677	0.0371177547644	0.157492681933	0.0335462244443	0.0505834225652	0.00539367898134	0.0396194753212	0.70765703915	0.0672316329165	0.000239634117664	0.000403838795743	0.0033614538516	0.00092190112668	0.288161034149	0.0287515144635	0.256654227476	0.125550452657	0.0592407694895	0.0280285358526	0.135054305812	0.0437827242577	0.0408736680502	0.00577664282101	0.015653336664	0.350299913998
FR	PFC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00200633741234	1.07786297993e-05	4.6623436499e-07	8.13178918871e-05	8.2923373375e-05	0.00482129824727	0.000611601178746	0.00563767044257	0.00322616621294	0.00210566996238	0.000536435632002	0.00266296177963	0.000417378792051	0.00049364275093	0.000226913075599	0.000414615849582	0.00847852863457	0.000257840976702	3.17602603322e-07	8.59604298084e-07	7.84815306163e-06	8.22621698445e-06	0.000765916632375	0.000242900385156	0.000888399126284	0.00222330076386	0.000852307683049	0.000462989641475	0.00121042436724	0.000177262887023	5.86719859023e-05	2.17988475652e-05	0.000115283592783	0.00321757738688	0.000537501702072	1.10380001239e-06	1.15018142166e-05	5.63884994602e-05	1.63447083415e-05	0.00311526482381	0.000551105032342	0.0034671123336	0.00209866523692	0.00228518924147	0.000548704562753	0.00250980246025	0.000506234686234	0.000401786381895	7.08323544809e-05	0.000421824772462	0.0084667682755	0.000488826841866	3.12264543469e-06	4.8927830985e-06	3.7502925659e-05	8.95052222805e-06	0.00205620380071	0.000334639641036	0.00563922191111	0.00183422331522	0.00103664283696	0.000389533179557	0.0020638971744	0.000601490033443	0.000272644263544	5.59375623134e-05	0.000165132777027	0.00397368797872
Europe	CO2	2.01894916783	0.000443478254337	2.0892829814e-05	0.282504177751	0.00499735494075	6.90510371546	2.04882558234	5.79482552537	6.87710408656	7.14602618508	1.24144181241	3.82759674911	1.17337328458	2.06755693078	0.7856001882	4.74823550021	16.2853044168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16685349094	0.00361518757691	0.00963696307058	0.0902250249028	0.0832175079074	6.05840084455	2.30914352231	3.97480741821	20.0556962158	9.72357980829	3.75046365678	13.36886163	1.76454572869	0.865915346998	0.241109890981	5.12630272585	30.618591048	3.38643772548	0.0130909037888	0.130934972865	0.708861223228	0.105542724018	22.9425042361	6.41744015018	16.6333369324	18.1095478978	24.8879303017	5.93264168581	28.7022305476	5.26030631477	8.91977608213	1.05400126703	22.5142594229	87.7586704608	2.80205089515	0.0592754072894	0.051150578517	1.033671897	0.13976566723	13.6063972853	3.59214872825	14.3755953826	13.7317472162	8.90283730743	3.83793742367	21.5126832583	5.2971050573	5.64742863449	0.587270678294	5.45865285715	38.9012609573
Europe	CH4	2.94874919857	0.000274208740233	2.3698961916e-05	0.0407647243378	0.000325801840386	3.18739357744	0.261531140626	0.539481260117	0.942716992922	0.748396150672	0.100857082688	0.360300819688	0.117034396995	0.3890420685	0.137935448317	0.238260907566	2.9601448612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850897634408	0.00099050935628	0.00122694043549	0.0128650013217	0.00877598630541	2.24581961982	0.367771028669	0.429839425078	2.46013493677	1.08489912207	0.379907523379	1.45348569194	0.209330279048	0.131044393639	0.036737624979	0.281674352154	5.65088880665	4.76562846266	0.0046867902918	0.0241481527884	0.112325137156	0.020237169465	9.51194631478	0.980068974076	1.57662649083	2.73780996664	2.64395442618	0.534640925566	2.85161949556	0.601833781741	1.61942418764	0.174216897467	1.15924343536	16.2674760579	2.24562514314	0.0458760021584	0.00934007184551	0.200227890107	0.0157006873236	5.99031300529	0.651744314896	1.51598830226	2.20088001627	0.994958807956	0.332141854741	2.19755127721	0.645253999762	0.926722686914	0.118739821409	0.419440811564	8.57816940294
